"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","lagTFR","CWR","mult","p15","p20","p25","p30","p35","p40","p45","decade","xTFR","zTFR"
"950","SWE",1985,1.74,471501,288424,278335,276039,286410,327540,281400,227795,1965943,1.67884165512428,0.286096290685946,0.00689,1.655,0.239834522160612,6.90059122886272,0.146710255587268,0.141578367226313,0.140410479856232,0.145685810829714,0.166607068465362,0.143137415479493,0.115870602555618,"1980",1.69806386274088,1.68701511369156
"951","SWE",1986,1.8,473514,282148,287294,273608,282881,320590,299765,232845,1979131,1.6747744338298,0.28117845660545,0.00602,1.6878,0.239253490547114,7.0544425334837,0.142561558583035,0.14516168965066,0.138246533453319,0.142931923152131,0.161985234933918,0.15146294004793,0.117650120179008,"1980",1.70777625916047,1.69185532723387
"952","SWE",1987,1.844,482438,278028,295720,272133,282082,310881,316165,238456,1993465,1.69406836839373,0.278015917008826,0.00618,1.7312,0.242009766913389,7.15343030192481,0.139469717301282,0.148344716360709,0.13651255477272,0.141503362236106,0.155950066843411,0.158600727878342,0.11961885460743,"1980",1.73644410000482,1.71840808688734
"953","SWE",1988,1.967,495227,274310,302329,272366,281805,302538,325788,249416,2008552,1.72591448964229,0.275905727110874,0.00599,1.8018,0.246559212806041,7.30777803633485,0.136571022308608,0.150520872748129,0.13560316088406,0.140302566226814,0.15062492780869,0.162200430957227,0.124177019066472,"1980",1.77520065108011,1.75472200975077
"954","SWE",1989,2.02,516289,273410,303640,276833,280715,295003,329736,263892,2023229,1.78626492601678,0.275573353288234,0.00585,1.8742,0.255180703716683,7.34459922988869,0.135135469094205,0.150076931479333,0.136827319102286,0.138746034185947,0.145808012834929,0.162975125405972,0.130431107897327,"1980",1.83827114272333,1.81817989208463
"955","SWE",1991,2.113,565965,274946,293166,298621,281117,286716,321718,298902,2055186,1.92768683710379,0.282085417086337,0.00611,2.0168,0.275383833871971,7.32359620259203,0.133781565269518,0.142646942904438,0.145301203881303,0.136784213205034,0.139508540832801,0.156539602741552,0.145437931165354,"1990",1.96273743572448,1.94875470164768
"956","SWE",1993,1.982,603584,261346,285209,314388,281290,286923,304108,324946,2058210,2.05279733360541,0.289415560122631,0.00474,2.0664,0.293256761943631,7.04638483458806,0.126977324957123,0.138571379985521,0.152748261839171,0.13666729828346,0.139404142434445,0.147753630581913,0.157877961918366,"1990",2.06486293419391,2.04168853148864
"957","SWE",1994,1.883,608613,254512,284179,315993,286487,286420,297121,328897,2053609,2.07453853192112,0.293376197708522,0.00433,2.039,0.296362647417303,6.88008430809069,0.123934010807315,0.138380285633731,0.153872036984645,0.139504160723877,0.139471535233825,0.144682361637488,0.160155608979119,"1990",2.07293891694058,2.04582582123886
"958","SWE",1995,1.731,605711,249739,287190,310263,297868,288106,291498,327197,2051861,2.06640557035784,0.296380212889665,0.00397,1.9572,0.295200795765405,6.6300634282686,0.121713410411329,0.139965621452915,0.151210535216567,0.145169677673098,0.140412045455321,0.142065178879076,0.159463530911694,"1990",2.05439169448137,2.02385493245122
"959","SWE",1997,1.528,551490,245624,277341,298277,314371,285248,289080,311791,2021732,1.90946673446332,0.303031262303807,0.00353,1.7448,0.272780962066189,6.39634081053147,0.121491869347668,0.137179903172132,0.147535380554891,0.155495881748916,0.141090906213089,0.142986310747419,0.154219748215886,"1990",1.87704591001661,1.85678454620905
"960","SWE",1999,1.512,491356,245632,261354,291090,320465,289442,287670,296446,1992099,1.7265668021519,0.306990265042049,0.00333,1.5776,0.246652400307414,6.39604560115273,0.123303108931835,0.131195286981219,0.146122255972218,0.16086800906983,0.145294987849499,0.144405473824343,0.148810877371054,"1990",1.68577673320105,1.67564188389206
"961","SWE",2000,1.559,468716,245595,255245,292534,312809,298675,287831,290176,1982865,1.65468249225237,0.30528704677323,0.00344,1.5432,0.23638321317891,6.52838236373412,0.123858659061509,0.12872535447446,0.147530971599176,0.157756075174054,0.150628005436578,0.145159151026419,0.146341783227804,"2000",1.62032173326187,1.60892593296392
"962","SWE",2002,1.665,455767,251908,253257,285406,303551,317223,286409,288618,1986372,1.60612866069397,0.296498843116999,0.00332,1.5666,0.22944695152771,6.8277220053229,0.126818138797768,0.127497266373066,0.143682049485192,0.152816793631807,0.15969969371296,0.144186990150888,0.145299067848318,"2000",1.59647093772419,1.58133818747116
"963","SWE",2003,1.731,462499,258740,253797,279258,300388,323976,287385,289253,1992797,1.6245974878525,0.290870570359148,0.00314,1.6094,0.2320853554075,6.93451767852471,0.129837610152966,0.127357176872506,0.140133691489901,0.150736878869248,0.16257350849083,0.144211879082516,0.145149255042034,"2000",1.63017817156346,1.61543543877955
"964","SWE",2004,1.771,472886,268883,254923,272990,299382,325320,292052,288398,2001948,1.65349050025275,0.285907526069608,0.00312,1.6612,0.236212928607536,7.03263792457379,0.13431068139632,0.127337473301005,0.136362183233531,0.149545342836078,0.162501723321485,0.145883909072563,0.144058686839019,"2000",1.67294640075274,1.6629519221579
"965","SWE",2005,1.787,485558,279492,255729,268046,301389,318405,301724,288858,2013643,1.68793872598072,0.282788458530137,0.00242,1.7068,0.241134103711532,7.07821902306213,0.138799181384188,0.126998181902154,0.133114956325426,0.149673502204711,0.158123858101958,0.149839867344907,0.143450452736657,"2000",1.71663795684339,1.71596823308531
"966","SWE",2006,1.869,496345,291297,257780,267019,299956,312925,311210,288076,2028263,1.71300023714873,0.279537219778697,0.00285,1.7646,0.244714319592676,7.21085714533238,0.143618948824684,0.127093971541166,0.131649100732992,0.147888119045706,0.154282260239427,0.153436709144721,0.142030890471305,"2000",1.75147486408955,1.75929992011351
"967","SWE",2007,1.892,512583,301545,264080,268425,295526,310138,320875,288040,2048629,1.75145475339849,0.275282152112462,0.0025,1.81,0.25020782191407,7.23398647633652,0.147193562133505,0.128905721826646,0.131026652458791,0.144255499653671,0.151388074658711,0.156629140757062,0.140601348511614,"2000",1.80330366757432,1.81517004844395
"968","SWE",2008,1.917,525305,309280,272155,270908,290615,307985,328097,289554,2068594,1.77760111457347,0.271451526979195,0.0025,1.8472,0.253943016367639,7.27407284682232,0.149512180737254,0.131565208059194,0.130962383145267,0.140489143833928,0.148886151656632,0.158608697501781,0.139976235065943,"2000",1.84165483645696,1.85453000057189
"969","SWE",2009,1.937,536982,311677,283529,274567,286613,308321,330256,294956,2089919,1.79857401172007,0.268517583695827,0.0025,1.8804,0.256939144531439,7.31846446920008,0.149133531012446,0.135665066445159,0.131376861974076,0.137140721721751,0.147527727151148,0.158023349230281,0.141132742465139,"2000",1.87224180445566,1.87984668162716
"970","SWE",2010,1.987,548222,310522,295948,278479,283926,312257,325130,305370,2111632,1.81734033202755,0.266336653356267,0.00257,1.9204,0.259620047432507,7.39696344327663,0.147053085007236,0.140151314244149,0.131878565962251,0.134458087394016,0.147874724383794,0.1539709570607,0.144613265947855,"2010",1.89843027603198,1.89607935482412
"971","SWE",2011,1.9,561788,300431,309015,282699,284477,311898,320639,315514,2124673,1.85088058256494,0.266947431440038,0.00206,1.9266,0.264411511794992,7.28636959458016,0.141401053244429,0.145441204364154,0.1330552983918,0.133892133048238,0.146798119051732,0.150912163895338,0.148500028004309,"2010",1.93156936821715,1.91580611963578
"972","SWE",2012,1.905,567369,287608,317973,289214,286071,307835,318120,325177,2131998,1.8628455561403,0.269833742808389,0.00259,1.9292,0.266120793734328,7.24933956842901,0.134900689400271,0.149143198070542,0.135653973408981,0.134179769399408,0.144388034135116,0.149212147478562,0.152522188107118,"2010",1.93503001686158,1.90809565472276
"973","SWE",2014,1.88,579019,262834,327952,308494,293034,299027,316510,334920,2142771,1.89153810649855,0.280724351785608,0.00218,1.912,0.270219729499793,7.07572316625188,0.122660797630731,0.153050419293522,0.143969654246767,0.136754697538841,0.139551543305374,0.147710604632973,0.156302283351791,"2010",1.93025323859009,1.88726909483217
"974","CHE",1932,1.943,327198,175682,192427,185514,174756,152879,137800,127579,1146637,1.99748133018558,0.314197082424516,0.05072,NA,0.285354475740797,NA,0.153215010504632,0.167818586004115,0.161789650953179,0.152407431471337,0.133328158780852,0.120177527848831,0.111263634437054,"1930",1.92612526850275,1.92082538027782
"975","CHE",1933,1.894,326097,168298,191815,186108,177937,155786,139587,128598,1148129,1.98817293178728,0.317076739634658,0.04713,NA,0.28402470454104,NA,0.146584573684664,0.167067463673507,0.162096767871903,0.154979971762755,0.135686843551552,0.121577801797533,0.112006577658085,"1930",1.90753842569293,1.8934146958602
"976","CHE",1934,1.875,325031,162145,189356,188384,179818,159362,142581,130324,1151970,1.97506619095983,0.319628115315503,0.0454,NA,0.282152312994262,NA,0.1407545335382,0.164375808397788,0.16353203642456,0.156096078890943,0.138338672014028,0.123771452381572,0.113131418352908,"1930",1.88650407603886,1.86616154196549
"977","CHE",1936,1.803,320556,160675,179881,190021,182431,167831,148491,132869,1162199,1.93072959105971,0.320471795277745,0.04584,1.8716,0.275818513008529,6.78562138409514,0.138250850327698,0.154776419528841,0.163501259250782,0.156970536026963,0.144408143527916,0.12776727565589,0.11432551568191,"1930",1.84142107373292,1.82481543226737
"978","CHE",1941,2.05,303799,172684,159727,177194,186723,180353,165546,146249,1188476,1.78934450506363,0.306204752977763,0.04326,1.8352,0.255620643580518,7.17938885644785,0.145298685038655,0.13439648760261,0.149093460869214,0.157111292108549,0.151751486778025,0.139292673979113,0.123055913623834,"1940",1.74943081030525,1.75868946211585
"979","CHE",1942,2.265,311377,168800,164804,171083,185843,180692,170117,148492,1189831,1.83188957087183,0.299980417387007,0.03979,1.9408,0.261698510124547,7.41616755508596,0.141868887262141,0.138510427111077,0.143787647153251,0.156192770233756,0.151863583987978,0.142975767146763,0.124800917105034,"1940",1.81016784647706,1.81072139233227
"980","CHE",1945,2.598,367694,165217,174371,154129,180066,183781,175211,158163,1190938,2.16120234638579,0.280614943850981,0.04114,2.3624,0.308743192340827,7.65166668806127,0.138728464454069,0.146414842754199,0.129418156108882,0.151196787742099,0.154316177668359,0.147120169143986,0.132805402128406,"1940",2.20583377443935,2.1860069346444
"981","CHE",1946,2.617,391600,164901,173099,157599,173600,184200,176600,161700,1191699,2.30024528005814,0.277921689956944,0.0392,2.4758,0.328606468579734,7.53424000051073,0.138374707035921,0.145253960941479,0.132247320841924,0.14567436911502,0.154569232666974,0.148191783327837,0.135688626070845,"1940",2.3581478798775,2.33446057085782
"982","CHE",1947,2.559,408000,166700,173900,163900,169400,183800,177500,165700,1200900,2.37821633774669,0.277541843617287,0.03882,2.5346,0.33974519110667,7.46029691176471,0.13881255724873,0.144808060621201,0.13648097260388,0.141060871013407,0.153051877758348,0.147805812307436,0.137979848446998,"1940",2.4395981149317,2.41494457520221
"983","CHE",1948,2.539,416800,168900,175600,170000,163800,184500,178600,169300,1210700,2.40984554390022,0.275708267944165,0.03573,2.5618,0.344263649128603,7.44138977927063,0.139506070868093,0.145040059469728,0.140414636160899,0.135293631783266,0.152391178656975,0.147517964813744,0.139836458247295,"1940",2.4794612171059,2.45228660938083
"984","CHE",1949,2.44,421700,169000,178300,176700,159900,182700,182100,171400,1220100,2.41939185312679,0.275879026309319,0.03376,2.5506,0.345627407589542,7.37962309698838,0.138513236619949,0.146135562658798,0.144824194738136,0.131054831571183,0.14974182444062,0.149250061470371,0.140480288500943,"1940",2.48858977807065,2.45884241397534
"985","CHE",1950,2.401,421700,167500,181200,183500,156700,181700,184100,173400,1228100,2.40363162608908,0.27701327253481,0.03098,2.5112,0.343375946584154,7.31326706189234,0.13638954482534,0.147544988193144,0.149417799853432,0.127595472681378,0.147952121162772,0.149906359416986,0.141193713866949,"1950",2.46780213950566,2.43277634675624
"986","CHE",1951,2.301,418500,163600,182000,184700,161800,176600,185200,175800,1229700,2.38228836301537,0.281776042937302,0.02932,2.448,0.340326909002196,7.19308387096774,0.133040579003009,0.148003578108482,0.150199235585915,0.131576807351387,0.143612263153615,0.150605838822477,0.142961697975116,"1950",2.42684208624579,2.39276189665017
"987","CHE",1953,2.286,414100,164600,186900,185200,174000,168300,184600,177400,1241000,2.33577759871072,0.289443996776793,0.02911,2.3504,0.333682514101531,7.04382129920309,0.132634971796938,0.150604351329573,0.149234488315874,0.140209508460919,0.135616438356164,0.148751007252216,0.142949234488316,"1950",2.34939495311317,2.32455545044745
"988","CHE",1954,2.283,412300,164600,189700,186100,179600,165100,182100,180400,1247600,2.31332157742866,0.293122795767874,0.02672,2.319,0.330474511061238,7.01718263400437,0.131933311958961,0.152051939724271,0.149166399487015,0.143956396280859,0.132334081436358,0.145960243667842,0.144597627444694,"1950",2.31252189616965,2.28940834449632
"989","CHE",1955,2.302,413800,164200,192400,187100,184600,162300,180500,181900,1253000,2.31173184357542,0.296648044692737,0.02602,2.2992,0.33024740622506,6.96205316578057,0.131045490822027,0.153551476456504,0.149321628092578,0.14732641660016,0.129529130087789,0.144054269752594,0.145171588188348,"1950",2.29725229132261,2.27497448962228
"990","CHE",1957,2.405,422000,168300,195700,190000,186000,173100,171200,182300,1266600,2.33222801200063,0.296857729354177,0.02266,2.325,0.333175430285805,6.97830568720379,0.1328754144955,0.154508132006948,0.150007895152376,0.1468498342018,0.136665087636191,0.135165008684668,0.143928627822517,"1950",2.31679914473798,2.28654372013303
"991","CHE",1959,2.424,435100,186100,196100,194400,187900,184000,161500,180700,1290700,2.35972727977067,0.296195862710157,0.02198,2.376,0.337103897110095,7.04827212135141,0.144185325792206,0.151933059580073,0.150615944836135,0.145579917874022,0.142558301696754,0.125125900674053,0.140001549546758,"1950",2.34673832084863,2.3295613960864
"992","CHE",1961,2.529,446504,208931,196553,195943,191531,189119,162535,174831,1319443,2.36882381429133,0.293664826748863,0.02145,2.4402,0.338403402041619,7.21092041415083,0.158347878612414,0.148966647289803,0.148504330994215,0.145160495754648,0.143332451648158,0.123184555907303,0.132503639793458,"1960",2.36584954078897,2.37560344316404
"993","CHE",1962,2.594,461295,223851,204033,199876,193896,190538,170162,170758,1353114,2.38639538132042,0.291011695984226,0.02171,2.478,0.340913625902917,7.26870330699444,0.165433954567021,0.150787738505403,0.147715565724691,0.143296130259535,0.140814447267562,0.125755849100667,0.126196314575121,"1960",2.3940275765009,2.41627665914552
"994","CHE",1964,2.675,490961,243389,226042,205704,199690,193632,184961,160737,1414155,2.43023360239861,0.286668717361251,0.01938,2.5814,0.347176228914087,7.43541690073142,0.172109139380054,0.159842450085033,0.145460716823828,0.141208000537423,0.136924170264221,0.13079259345687,0.113662929452571,"1960",2.45572372482744,2.4831778599586
"995","CHE",1965,2.605,507632,243138,234063,208318,201803,194577,191185,157457,1430541,2.4839721476001,0.286689441267325,0.01781,2.6138,0.354853163942872,7.36586358976581,0.169962273014195,0.163618519147651,0.14562183118135,0.141067610085974,0.136016374224856,0.133645243303058,0.110068149042915,"1960",2.50993950513022,2.53118066743108
"996","CHE",1966,2.516,523045,238718,238173,210745,202429,196188,191901,163079,1441233,2.54040463963842,0.286680918352549,0.01696,2.6112,0.362914948519774,7.19507424714891,0.165634564293213,0.165256415860586,0.1462254888696,0.14045542948295,0.136125109541622,0.133150573155069,0.113152418796961,"1960",2.56699828701136,2.57751170836453
"997","CHE",1967,2.408,530733,234234,244022,215018,204748,197147,192491,170181,1457841,2.54837873266015,0.287936750304046,0.01744,2.574,0.364054104665735,7.07037763621256,0.160671842814134,0.167385880901964,0.147490707148448,0.140446043155598,0.135232168665856,0.132038404736868,0.116734952577133,"1960",2.56968346287949,2.56841457905447
"998","CHE",1970,2.104,506188,223993,256397,244160,212513,203809,195782,190984,1527638,2.31947359256578,0.298940586709679,0.01526,2.304,0.33135337036654,6.95330184042293,0.146627015038903,0.167838846637751,0.159828441031187,0.139112145678492,0.133414460755755,0.128159943651572,0.125019147206341,"1970",2.2960190964406,2.27090794773741
"999","CHE",1972,1.913,486855,222737,241304,252370,218820,206180,197740,191686,1530837,2.22622330137043,0.307798936137551,0.01302,2.1094,0.318031900195775,6.63266797670764,0.1455001414259,0.157628800453608,0.164857525654266,0.142941410483285,0.134684489596214,0.129171165839341,0.125216466547386,"1970",2.17060674043399,2.15919015979785
"1000","CHE",1973,1.81,472605,227714,241695,256475,225562,206578,199574,192373,1549971,2.13438509494694,0.310997431564849,0.01305,2.0114,0.304912156420991,6.59665401212429,0.146915006796901,0.155935175561349,0.165470837841482,0.145526593723366,0.133278622632294,0.128759828409693,0.124113935034914,"1970",2.06960271845637,2.06563837455504
"1001","CHE",1974,1.733,454490,230857,240693,259252,232166,207753,200900,193434,1565055,2.03279117986269,0.313994076885477,0.01251,1.9196,0.290398739980384,6.61022151862527,0.147507276102118,0.153792039257406,0.165650408452099,0.148343668433378,0.132744855612103,0.128366095760213,0.123595656382683,"1970",1.96086648791908,1.96235350552658
"1002","CHE",1975,1.614,436167,231197,238848,260050,239752,209622,202477,194231,1576177,1.9370724227038,0.317097635608184,0.01069,1.8216,0.276724631814828,6.58271722344882,0.146682130242987,0.151536280506567,0.164987815454736,0.152109820153447,0.132993946745829,0.128460826417338,0.123229180479096,"1970",1.858442455868,1.86294416717088
"1003","CHE",1976,1.547,410872,230707,233116,254771,242471,209404,201367,194769,1566605,1.83588332732246,0.317401004082076,0.01072,1.7234,0.262269046760351,6.57111474376448,0.147265583858088,0.148803303959837,0.162626188477632,0.154774815604444,0.133667389035526,0.128537187102046,0.124325531962428,"1970",1.76042589653761,1.76881109454392
"1004","CHE",1978,1.508,372101,234331,229468,241271,246992,215539,200387,194558,1562546,1.66696340459737,0.312479120614689,0.00857,1.587,0.238137629228196,6.66421348504841,0.149967424959009,0.146855196583013,0.154408894202155,0.158070226412534,0.137940899019933,0.128243904499452,0.124513454323905,"1970",1.61222185752539,1.62278613239904
"1005","CHE",1979,1.522,361907,238798,229751,236835,248941,222160,200746,195087,1572318,1.61121923173302,0.308955313110961,0.00857,1.5448,0.23017417596186,6.71143925483619,0.151876401593062,0.146122476496485,0.150627926411833,0.158327386699128,0.141294572726382,0.127675190387695,0.124076045685415,"1970",1.56783928410763,1.57845743941291
"1006","CHE",1981,1.546,356785,249381,234435,233790,249462,235929,203705,196351,1603053,1.55796158954196,0.301457281824119,0.00753,1.5326,0.222565941363136,6.88604909903724,0.155566285082277,0.146242825408767,0.145840468156698,0.155616813667421,0.147174797090302,0.127073153538904,0.122485657055631,"1980",1.53562547051524,1.54466007540915
"1007","CHE",1982,1.557,359952,252256,239123,236076,246352,242902,207470,197954,1622133,1.5533029659097,0.297403480479098,0.00769,1.5374,0.221900423701386,6.92833287271636,0.155508826958085,0.147412696739417,0.14553430575668,0.151869174722418,0.149742345418039,0.127899500225937,0.122033150179424,"1980",1.54160402222514,1.54647210790835
"1008","CHE",1983,1.519,363335,251646,243792,238548,244772,247163,214466,198351,1638738,1.55201441597131,0.29493427259269,0.00749,1.5396,0.221716345138759,6.944007664552,0.1535608498735,0.148768137432585,0.145568113999919,0.149366158592771,0.150825208178489,0.130872659326872,0.121038872595863,"1980",1.54675835582417,1.54719322394147
"1009","CHE",1986,1.532,368352,236198,256522,247384,240936,250559,235938,201687,1669224,1.54470819973832,0.292543121833858,0.00692,1.5306,0.220672599962617,6.93606727912432,0.14150167982248,0.153677397401427,0.148202997320911,0.144340124512947,0.15010507876714,0.141345918822159,0.120826803352935,"1980",1.54567736719276,1.52912364126186
"1010","CHE",1987,1.516,370337,230444,259562,252069,243582,248040,242560,205522,1681779,1.54143856000105,0.294718271544597,0.00686,1.5224,0.220205508571578,6.91354185404105,0.137023949044434,0.15433775781479,0.149882356718689,0.144835914825908,0.147486679284258,0.144228224992701,0.12220511731922,"1980",1.53677724206281,1.51719074157122
"1011","CHE",1988,1.569,372268,224209,260489,257229,246696,247013,246934,212322,1694892,1.53748793433446,0.297319829228057,0.00701,1.5324,0.219641133476351,6.9768352391288,0.132285124951914,0.153690618635288,0.151767192245878,0.145552636982179,0.145739669548266,0.145693058908768,0.125271698727707,"1980",1.52612400587659,1.50350029154505
"1012","CHE",1989,1.564,378995,217325,258668,264021,251258,245581,250703,220068,1707624,1.55360020707135,0.301752025035956,0.00738,1.5394,0.221942886724478,6.93601864299001,0.127267478086511,0.151478311384708,0.154613076414948,0.147138948621008,0.143814446271545,0.146813935620488,0.128873803600793,"1980",1.530557918955,1.50605111996765
"1013","CHE",1991,1.596,396642,205056,251256,278037,262801,248302,253197,235307,1733956,1.60124824390008,0.311909875452434,0.00633,1.5674,0.228749749128582,6.85202937258283,0.118259056169822,0.144903330880368,0.160348359473943,0.151561515978491,0.143199712103421,0.146022736447753,0.135705288946202,"1990",1.55019485899898,1.52245355323689
"1014","CHE",1992,1.576,409086,198854,248668,290100,276159,254277,251319,241942,1761319,1.62582814356741,0.321497128004637,0.00647,1.5794,0.232261163366772,6.80010371560014,0.112900615958835,0.141182829459059,0.164706109455471,0.156791018549167,0.144367374677727,0.142687951472732,0.13736410042701,"1990",1.54782484442191,1.51778417980941
"1015","CHE",1993,1.508,419853,195515,242785,291474,283146,258823,251058,246303,1769104,1.66127655581583,0.324808490625763,0.00548,1.5672,0.237325222259404,6.60359647019314,0.110516397000968,0.137236137615426,0.164757979180421,0.160050511445342,0.146301743707549,0.141912516166376,0.139224714883919,"1990",1.57233786824749,1.54228011046966
"1016","CHE",1995,1.477,424652,193109,228456,285073,299418,269980,250819,250537,1777392,1.67243016734631,0.32884754741779,0.00507,1.5292,0.238918595335188,6.40050640618671,0.108647388983409,0.128534391963056,0.16038836677559,0.168459180642199,0.151896711586414,0.141116309739213,0.140957650310117,"1990",1.57155469288356,1.54649636687238
"1017","CHE",1996,1.502,422266,194952,221558,279355,304016,276602,252180,251837,1780500,1.66013030047739,0.32764448188711,0.00472,1.5104,0.237161471496771,6.36865672348709,0.109492839090143,0.124435832631283,0.156896939062061,0.170747542825049,0.155350744172985,0.141634372367313,0.141441729851165,"1990",1.56334948268202,1.54175371040285
"1018","CHE",1997,1.478,417421,195602,213834,270747,306072,282240,255863,249054,1773412,1.64764138282587,0.325259443378076,0.00475,1.4908,0.235377340403696,6.33365980532843,0.110296986825396,0.120577733769705,0.152670107115549,0.172589336262527,0.159150834662222,0.144277246347718,0.140437755016883,"1990",1.55818538700512,1.53981590304139
"1019","CHE",1998,1.47,409601,197475,207938,261699,304923,287587,259220,248207,1767049,1.62259620417996,0.320660038289827,0.00475,1.4832,0.231799457739995,6.39863446817757,0.111754116609104,0.117675288008425,0.148099458475685,0.172560579814142,0.162749872810545,0.146696554538103,0.140464129743997,"1990",1.54702806971019,1.53100468668432
"1020","CHE",1999,1.482,403842,199380,204801,252121,301264,294964,263627,247005,1763162,1.60330928184705,0.313859418476578,0.00461,1.4818,0.229044183121006,6.46949413780637,0.113080930736937,0.116155520593116,0.142993667059521,0.170865751417056,0.167292625408215,0.149519442909954,0.140092061875199,"1990",1.54694304769297,1.5304945696383
"1021","CHE",2000,1.496,400731,201106,204430,244395,296212,302055,269157,248064,1765419,1.58892421572443,0.306220223074522,0.00494,1.4856,0.226989173674918,6.54480553388682,0.113914034005525,0.115796873150227,0.138434558594872,0.16778566447965,0.171095360364877,0.152460690634914,0.140512818769935,"2000",1.55343989675825,1.53482336044427
"1022","CHE",2001,1.384,397910,202513,206671,238023,290345,307134,275850,249551,1770087,1.57357802187124,0.298498322398843,0.00483,1.462,0.22479686026732,6.50364955391923,0.114408500825101,0.116757537906329,0.134469661660698,0.164028660738145,0.173513505268385,0.155839797704859,0.140982335896484,"2000",1.5588342827816,1.53730267155233
"1023","CHE",2002,1.39,376291,204386,211333,235483,286307,311862,283521,254436,1787328,1.47372894063093,0.291938580943173,0.00451,1.4444,0.210532705804419,6.86069176036631,0.114352821642138,0.118239629211874,0.131751418877789,0.160187162065385,0.174485041357826,0.158628410677839,0.14235551616715,"2000",1.47614917503393,1.45282455824739
"1024","CHE",2004,1.416,367711,208818,217247,233161,274270,312845,300231,264991,1811563,1.4208597768888,0.28010673655843,0.00426,1.4142,0.202979968126971,6.96718997963074,0.115269521402237,0.119922409543582,0.128707088850898,0.151399647707532,0.172693414471371,0.165730366539833,0.146277551484547,"2000",1.45141441255287,1.426982964523
"1025","CHE",2006,1.437,365044,214901,219480,235416,262051,303738,313691,278554,1827831,1.39800014333929,0.272162470162723,0.00444,1.4096,0.199714306191327,7.0580822520025,0.117571591684352,0.120076746701418,0.128795277025064,0.143367193137659,0.166174006240183,0.171619258016742,0.152395927194582,"2000",1.44670694569767,1.42616111830848
"1026","CHE",2007,1.456,366033,217707,220798,237226,257343,298145,317816,285826,1834861,1.3964169492948,0.269540308502933,0.00396,1.4228,0.199488135613542,7.13225373340655,0.118650404581055,0.120335000852926,0.129288267612642,0.140252040890291,0.162489147679307,0.173209850773437,0.155775287610342,"2000",1.45121536001872,1.43257960219935
"1027","CHE",2008,1.484,369207,221315,223437,242758,257180,293534,320461,293765,1852450,1.39515182596021,0.269879348970283,0.00407,1.4426,0.199307403708602,7.23806528586944,0.119471510702043,0.120617020702313,0.131046991821642,0.138832357148641,0.158457178331399,0.172993063240573,0.158581878053389,"2000",1.44910654533817,1.43273920560316
"1028","CHE",2011,1.518,390629,220240,238828,257836,266170,278833,315984,321169,1899060,1.43987183132708,0.275929143892241,0.00388,1.4958,0.205695975903868,7.27189724265224,0.115973165671437,0.125761166050572,0.1357703284783,0.140158815413942,0.146826851179004,0.16638968752962,0.169119985677124,"2010",1.48093300073153,1.46209459853012
"1029","CHE",2012,1.526,398095,218419,241932,261142,271453,276143,311754,326655,1907498,1.46090061431257,0.279211301925349,0.00373,1.5098,0.208700087758939,7.2343045765458,0.114505493583742,0.126832112012699,0.136902895835277,0.142308406090072,0.14476712426435,0.163436082239667,0.171247885974192,"2010",1.4945122731285,1.47446834922684
"1030","CHE",2014,1.539,411610,214933,245387,268685,282589,278235,300842,330167,1920838,1.50000676787944,0.286996612936645,0.00399,1.5248,0.214286681125634,7.11570122786132,0.111895433139078,0.127749971626967,0.139879052788418,0.147117560148227,0.144850841143293,0.156620183482418,0.1718869576716,"2010",1.51491431037937,1.4915346900038
"1031","TWN",1976,3.062,1792451,940249,858571,579845,445929,438834,384788,334972,3983188,3.15002882113523,0.257525881279016,0.01226,NA,0.450004117305033,NA,0.236054386586824,0.215548701191106,0.145573093712875,0.11195278756614,0.110171551028975,0.0966030225035826,0.0840964574104963,"1970",3.33717434256067,3.42044779358371
"1032","TWN",1977,2.672,1831226,949794,876596,662162,436099,450182,391303,345113,4111249,3.11792888243938,0.267135607694888,0.01205,NA,0.445418411777054,NA,0.231023224329152,0.213218902576808,0.161061030358414,0.106074577336474,0.109500057038627,0.0951786184684995,0.0839435898920255,"1970",3.25286947168174,3.3253486164573
"1033","TWN",1978,2.673,1863447,967489,889171,722374,445544,454086,401383,353295,4233342,3.08128400682014,0.275885576927165,0.0109,NA,0.440183429545735,NA,0.228540240783759,0.210039963697712,0.170639178219005,0.10524639870816,0.10726418985284,0.0948146877809541,0.0834553409575697,"1970",3.16937907173717,3.2442382407307
"1034","TWN",1980,2.484,1965802,980448,928167,810167,508883,457170,422104,368784,4475723,3.07450081249443,0.294712161588195,0.01086,2.703,0.439214401784918,6.15416978363029,0.219059133016051,0.207378115222948,0.181013659692523,0.113698501895671,0.102144390973257,0.0943096791289363,0.0823965200706121,"1980",3.06523504103966,3.13849068819326
"1035","TWN",1981,2.429,1997423,978227,938374,847952,570999,441155,434682,379402,4590791,3.04565400603077,0.309086386202291,0.00992,2.5764,0.435093429432967,5.92148680194431,0.213084629642256,0.204403554855797,0.184707167021979,0.124379219180311,0.0960956401631004,0.0946856434980377,0.0826441456385185,"1980",2.96298365738256,3.04464861504999
