"","Code","Year","TFR","C","W15","W20","W25","W30","W35","W40","W45","W","iTFR","p2534","qx","lagTFR","CWR","mult","p15","p20","p25","p30","p35","p40","p45","decade"
"1341","SWE",1929,1.925,479440,281635,270253,250583,230569,210555,198300,174564,1616459,2.07619246760976,0.29765802906229,0.0566,2.1118,0.296598923944251,7.12005280368764,0.174229596915233,0.167188280061542,0.155019706655102,0.142638322407188,0.130256938159273,0.122675551931722,0.10799160386994,"1920"
"1342","SWE",1930,1.931,464669,278157,274133,253776,232376,213652,199606,176804,1628504,1.99734418828569,0.29852674601966,0.05476,2.0364,0.285334884040813,7.13687710090408,0.170805229830568,0.168334250330365,0.155833820488006,0.142692925531654,0.131195256505357,0.122570162554099,0.108568354759951,"1930"
"1343","SWE",1931,1.847,454193,273814,275138,255528,235391,216665,201449,179965,1637950,1.94105497725816,0.299715498031075,0.05531,1.9674,0.277293568179737,7.09500769496668,0.167168716993803,0.167977044476327,0.156004762050124,0.143710735980952,0.13227815256876,0.122988491712201,0.109872096217833,"1930"
"1344","SWE",1932,1.799,444670,270360,276233,258327,239271,219282,203758,184267,1651498,1.88476764731171,0.301301000667273,0.05006,1.9112,0.26925252104453,7.09816937864034,0.163705920322035,0.167262085694321,0.156419807956171,0.144881192711102,0.132777635819117,0.1233776849866,0.111575672510654,"1930"
"1345","SWE",1933,1.688,438280,266551,277326,261433,243891,223032,204339,189268,1665840,1.84168947798108,0.303344859050089,0.0479,1.838,0.26309849685444,6.98597681847221,0.160009964942612,0.166478173173894,0.156937641069971,0.146407217980118,0.133885607261202,0.122664241463766,0.113617154108438,"1930"
"1346","SWE",1934,1.676,426108,262323,275728,265544,246932,226547,206132,192874,1676080,1.7796024056131,0.30575867500358,0.04689,1.7882,0.254228915087585,7.0338183183606,0.156509832466231,0.164507660732185,0.158431578444943,0.147327096558637,0.135164789270202,0.122984583074794,0.115074459453009,"1930"
"1347","SWE",1935,1.676,419795,258102,273271,270140,251002,229199,209518,194400,1685632,1.74330162218088,0.309167125446123,0.04603,1.7372,0.249043088882983,6.9754997329649,0.153118830207305,0.162117828802491,0.160260365251728,0.148906760194396,0.135972145758979,0.124296406333055,0.115327663452046,"1930"
"1348","SWE",1936,1.726,412650,266519,270503,272204,253712,232910,213162,196527,1705537,1.69363080367063,0.308358012754927,0.04402,1.713,0.241947257667233,7.08005544892766,0.156266911828943,0.15860283300802,0.159600172848786,0.148757839906141,0.136561094834061,0.124982336941386,0.115228810632663,"1930"
"1349","SWE",1937,1.745,411431,270639,267206,273292,256150,236881,215749,198748,1718665,1.67572912696773,0.308054216499434,0.04518,1.7022,0.239389875281105,7.11057641013925,0.15747047854003,0.155472997937353,0.159014118516407,0.149040097983028,0.137828488972546,0.125532899081555,0.115640918969084,"1930"
"1350","SWE",1938,1.805,412504,270305,263592,274162,258812,241212,219380,199294,1726757,1.67222602832941,0.308656052936227,0.04305,1.7256,0.238889432618487,7.22342541938987,0.156539107703053,0.15265147325304,0.158772774628972,0.149883278307255,0.139690761352061,0.127047407365368,0.115415197390252,"1930"
"1351","SWE",1939,1.862,421819,269643,259927,273348,263020,244042,222980,201383,1734343,1.70250809672596,0.309262931265615,0.03997,1.7628,0.243215442389424,7.24789504597944,0.155472706379303,0.149870584999622,0.157608962010398,0.151653969255217,0.140711497091406,0.128567417171805,0.116114863092249,"1930"
"1352","SWE",1940,1.824,434878,268460,255993,271220,267853,248216,225600,204811,1742153,1.7473471044162,0.309429194795176,0.03877,1.7924,0.2496210149166,7.18048518710995,0.154096683815945,0.14694059591781,0.155680930434927,0.153748264360248,0.142476579267148,0.129494941029864,0.117562005174058,"1940"
"1353","SWE",1941,1.894,445195,255483,264890,268584,269701,250615,229517,208492,1747282,1.78355010811077,0.308069905144104,0.03755,1.826,0.254792872587253,7.16660549197543,0.146217382197035,0.151601172564017,0.153715313269409,0.154354591874695,0.143431340791011,0.131356586973368,0.119323612330465,"1940"
"1354","SWE",1942,2.163,456365,244881,269414,265550,270986,253460,233897,211278,1749466,1.82601719610441,0.306685582915015,0.0311,1.9096,0.260859599443487,7.32041298872613,0.139974712283634,0.153997848486338,0.151789174525255,0.15489640838976,0.144878494351991,0.13369622501952,0.120767136943502,"1940"
"1355","SWE",1943,2.382,480756,237014,269092,262194,272013,256176,238215,215159,1749863,1.9231745570939,0.305285042314741,0.03014,2.025,0.274739222441985,7.3706257956219,0.135447175007415,0.15377889583356,0.149836872943768,0.155448169370974,0.146397746566445,0.136133514452274,0.122957625825565,"1940"
"1356","SWE",1944,2.57,512797,231219,268728,258958,271461,260699,241003,219031,1751099,2.04990066238402,0.302906346243131,0.032,2.1666,0.292842951769146,7.39850485357754,0.132042220342768,0.153462482703719,0.14788312939474,0.155023216848391,0.148877362159421,0.1376295686309,0.125082019920062,"1940"
"1357","SWE",1945,2.588,550767,224629,268125,255498,269673,265706,245270,221935,1750836,2.20201606546815,0.29995442177337,0.03012,2.3194,0.314573723638308,7.37315238276803,0.128298138717733,0.153141128009705,0.145929144705729,0.154025277067641,0.15175950231775,0.140087363979265,0.126759445202178,"1940"
"1358","SWE",1946,2.543,587272,220067,256127,264699,267613,268244,248567,226082,1751399,2.34721157200615,0.303935311142692,0.02633,2.4492,0.335315938858022,7.30415621858355,0.125652121532558,0.146241376179843,0.151135749192503,0.15279956195019,0.153159845357911,0.141924826952625,0.129086518834372,"1940"
"1359","SWE",1947,2.481,624142,216753,247781,271089,266065,270667,252101,231053,1755509,2.48873346704574,0.3059819117988,0.02491,2.5128,0.355533352435106,7.06769135100666,0.123470173038133,0.141144818967035,0.154421879922006,0.151560031876795,0.154181493800374,0.143605643719286,0.131615958676372,"1940"
"1360","SWE",1948,2.454,636385,214384,242086,273182,263854,272762,255488,235932,1757688,2.53440599241731,0.305535453391045,0.02291,2.5272,0.362057998916759,6.98009713239627,0.121969314235518,0.137729790497517,0.155421212410849,0.150114240980197,0.155182262153465,0.14535457942479,0.134228600297664,"1940"
"1361","SWE",1949,2.369,638990,209973,237859,274784,261611,272901,260706,239272,1757106,2.54562331470042,0.305271850417675,0.0227,2.487,0.363660473528632,6.83879657271632,0.119499335839727,0.135369750032155,0.156384418469916,0.14888743194776,0.155312769975175,0.148372380493835,0.136173913241432,"1940"
"1362","SWE",1950,2.28,627287,207550,232174,275013,258308,271292,265855,243681,1753873,2.50360715969742,0.30408188050104,0.02042,2.4254,0.357658165671061,6.78133545601933,0.118338100877316,0.132377885970079,0.15680325770452,0.147278622796519,0.154681667372723,0.151581670964773,0.138938794314069,"1950"
"1363","SWE",1951,2.199,610559,204933,229079,264199,268262,269497,268425,246666,1751061,2.44075620438123,0.30407906977541,0.02101,2.3566,0.348679457768747,6.75864306741855,0.11703361561933,0.130822969616707,0.150879381129498,0.153199688645912,0.153904975326388,0.153292775066089,0.140866594596076,"1950"
"1364","SWE",1952,2.225,589468,205737,226943,255736,274196,267244,270008,249831,1749695,2.35828301503976,0.302871071815374,0.01997,2.3054,0.336897573577109,6.84302939769419,0.117584493297403,0.129704319895753,0.146160330800511,0.156710741014863,0.152737477103152,0.154317180994402,0.142785456893916,"1950"
"1365","SWE",1953,2.255,571371,206317,225258,249253,275598,264336,271735,253033,1745530,2.29133672867267,0.300682887146024,0.0187,2.2656,0.32733381838181,6.92137467249825,0.118197338344228,0.129048483841584,0.142795025006731,0.157887862139293,0.151435953549925,0.155674780725625,0.144960556392614,"1950"
"1366","SWE",1954,2.181,554869,211070,219635,243705,276333,261115,271303,257804,1740965,2.23099430488264,0.298706751715284,0.01823,2.228,0.318713472126091,6.99060502569075,0.121237359740144,0.126157045087064,0.13998271073801,0.158724040977274,0.14998291177594,0.1558348387245,0.148081092957067,"1950"
"1367","SWE",1955,2.253,539343,217927,216637,237390,276617,257690,269741,262963,1738965,2.171062097282,0.295582142251282,0.01757,2.2226,0.310151728183143,7.1661699679054,0.125319946059869,0.124578125494188,0.136512235726423,0.159069906524858,0.148185846178618,0.155115830393366,0.151218109622678,"1950"
"1368","SWE",1956,2.286,532486,223909,213958,233699,265420,267377,267881,265393,1737637,2.14509819945132,0.2872400852422,0.01733,2.24,0.306442599921618,7.30968866787108,0.128858328868458,0.123131586171335,0.134492417000789,0.152747668241411,0.153873910373686,0.154163959446075,0.152732129898247,"1950"
"1369","SWE",1957,2.284,531367,229606,214168,230246,256262,273201,265610,267086,1736179,2.1423879680609,0.280217650369,0.01764,2.2518,0.3060554240087,7.3574909096726,0.132247884578721,0.123355944289155,0.132616510163987,0.147601140205013,0.157357622687522,0.152985377659792,0.15383552041581,"1950"
"1370","SWE",1958,2.261,529781,241513,215450,228089,249720,274939,262924,268954,1741589,2.12935830439903,0.27435232996993,0.01574,2.253,0.304194043485576,7.40645666228121,0.138673935124763,0.123708865869043,0.130966031595285,0.143386298374645,0.157866752718351,0.15096788048156,0.154430235836354,"1950"
"1371","SWE",1959,2.254,525669,256442,219941,222754,244684,276327,260006,268838,1748992,2.10388783939549,0.267261371121194,0.01651,2.2676,0.300555405627927,7.5446987728019,0.146622740412763,0.125753005159543,0.127361360143443,0.139900010977752,0.157992146333431,0.148660485582553,0.153710251390515,"1950"
"1372","SWE",1960,2.197,524681,272497,225050,219617,238340,276620,256478,267396,1755998,2.09155534345711,0.260795855120564,0.01637,2.2564,0.298793620493873,7.55170072329663,0.15518070066139,0.128160738224075,0.125066771146664,0.1357290839739,0.157528653221701,0.146058252913728,0.152275799858542,"1960"
"1373","SWE",1961,2.229,519855,290845,230412,215594,233866,264647,265419,264683,1765466,2.06120367087217,0.25458434203774,0.0159,2.245,0.294457667267452,7.62418591722692,0.164741207137379,0.130510584740799,0.122117333327291,0.132467008710448,0.14990206551698,0.1503393438333,0.149922456733803,"1960"
"1374","SWE",1962,2.256,516930,306112,236302,215313,230288,255540,271491,262472,1777518,2.03570934302775,0.250687194166248,0.0156,2.2394,0.290815620432536,7.70041167895073,0.172213164648684,0.132939300755323,0.121131262805777,0.12955593136047,0.143762257259842,0.152736006048884,0.147662077121019,"1960"
"1375","SWE",1963,2.336,517190,313156,247439,215973,227857,248769,272893,259901,1785988,2.02707409008347,0.248506708891661,0.01572,2.2544,0.289582012869067,7.78501391596899,0.175340483810642,0.138544603883117,0.120926344409929,0.127580364481732,0.139289289737669,0.152796659328058,0.145522254348853,"1960"
"1376","SWE",1964,2.482,524819,314144,262177,220803,222483,243694,274170,257017,1794488,2.04723185666329,0.247026449884312,0.01476,2.3,0.292461693809042,7.86427777957734,0.175060518654903,0.146101283485875,0.123045124848982,0.12398132503533,0.135801409649995,0.152784526839968,0.143225811484947,"1960"
"1377","SWE",1965,2.416,543872,309714,279234,227707,219921,237828,275025,253768,1803197,2.1113078604279,0.248241318058981,0.01332,2.3438,0.301615408632557,7.7708231506678,0.171758271558793,0.154854960384251,0.126279602284165,0.121961715774816,0.131892411089859,0.152520772827373,0.140732266080744,"1960"
"1378","SWE",1966,2.361,566227,302447,298637,234061,216986,234292,264042,263505,1813970,2.1850355849325,0.248651852015193,0.01257,2.3702,0.312147940704642,7.59319441496078,0.166732084874612,0.164631719377939,0.129032453678947,0.119619398336246,0.129159798673627,0.145560290412741,0.145264254645887,"1960"
"1379","SWE",1967,2.267,585579,292648,315208,240806,217320,231058,255153,269579,1821772,2.25003622846328,0.251472741923797,0.01273,2.3724,0.321433746923325,7.38068115967273,0.160639201832062,0.173022749279273,0.132182292844549,0.119290449079248,0.126831458601845,0.140057592278287,0.147976256084735,"1960"
"1380","SWE",1968,2.072,598468,283639,323266,251783,218253,228771,248463,271037,1825212,2.29522707499184,0.25752405747935,0.01264,2.3196,0.327889582141691,7.07433272154902,0.155400578124623,0.177111480748538,0.137947263112449,0.119576794366901,0.125339412627136,0.136128296329413,0.14849617469094,"1960"
"1381","SWE",1969,1.927,597032,275815,325663,266356,223222,223467,243505,272274,1830302,2.28335214625783,0.267484819445097,0.01152,2.2086,0.326193163751119,6.77083472443688,0.1506937106554,0.177928560423362,0.145525711057519,0.121959108387578,0.122092966078822,0.133040886148843,0.148759057248476,"1960"
"1382","SWE",1970,1.92,586290,270738,325479,284487,230758,221370,238156,273457,1844445,2.22507583582053,0.279349614653731,0.01118,2.1094,0.31786797654579,6.63608842552321,0.146785618438067,0.176464464920342,0.154239893301237,0.125109721352494,0.120019843367517,0.129120683999794,0.14825977462055,"1970"
"1383","SWE",1971,1.961,576598,269426,321298,304591,237046,218679,234875,262840,1848755,2.18319139096311,0.292973920286896,0.01139,2.0294,0.311884484423301,6.50689630730596,0.145733750551047,0.17379155161176,0.164754659216608,0.128219261070288,0.118284467114355,0.127044957282063,0.142171353153879,"1970"
"1384","SWE",1972,1.913,566322,267117,310054,320812,242626,218474,231420,253800,1844303,2.14945917238111,0.305501861678911,0.01072,1.9586,0.307065596054444,6.37844169182903,0.144833576695369,0.168114458415998,0.173947556339712,0.131554305339199,0.118458843259486,0.125478297221227,0.137612962729009,"1970"
"1385","SWE",1973,1.867,556143,264911,298269,328389,252716,218822,228835,246899,1838841,2.11709495274469,0.316016991137352,0.0097,1.9176,0.302442136106384,6.34038637832356,0.144064114298082,0.162204888840308,0.178584771603418,0.137432219533935,0.118999957038156,0.124445234797353,0.134268813888748,"1970"
"1386","SWE",1974,1.876,549591,262073,287534,330157,266402,223467,223254,241973,1834860,2.09669239070011,0.325125077662601,0.00954,1.9074,0.29952748438573,6.36802997865686,0.142829970678962,0.156706233718104,0.179935798916539,0.145189278746062,0.121789673326575,0.121673588175665,0.131875456438093,"1970"
"1387","SWE",1975,1.769,552598,261759,278929,326842,282541,229829,220390,236295,1836585,2.10618403177637,0.331802230770697,0.00834,1.8772,0.30088343311091,6.238960984296,0.142524849108536,0.1518737221528,0.177961814999034,0.153840415771663,0.12513932107689,0.119999891102236,0.128659985788842,"1970"
"1388","SWE",1976,1.682,549137,259970,275183,319782,301157,234926,216976,232521,1840515,2.08852359258142,0.337372420219341,0.00805,1.8214,0.298360513225918,6.1046952235963,0.14124850924877,0.14951413055585,0.173745935240952,0.163626484978389,0.127641448181623,0.117888743096362,0.126334748698055,"1970"
"1389","SWE",1977,1.645,536562,259357,274394,310070,317853,240712,216937,229236,1848559,2.0318172154635,0.339682422903462,0.00789,1.7678,0.290259602209072,6.09041005550151,0.14030225705536,0.148436701235936,0.167736058194518,0.171946364708944,0.130216022317924,0.11735465300269,0.124007943484628,"1970"
"1390","SWE",1978,1.6,522387,259850,274584,302257,327901,252014,217940,227159,1861705,1.96417208956306,0.338484346338437,0.00763,1.7144,0.280596012794723,6.10985160809898,0.139576356082193,0.147490606728778,0.162354938080953,0.176129408257484,0.135367311147577,0.117064733671554,0.12201664603146,"1970"
"1391","SWE",1979,1.658,505702,263784,273054,294236,331572,266594,223067,221979,1874286,1.88867334014126,0.333891412516553,0.00757,1.6708,0.269810477163037,6.19249488592096,0.140738393180123,0.145684276572519,0.156985646800968,0.176905765715585,0.142237630756459,0.119014387345368,0.118433899628979,"1970"
"1392","SWE",1980,1.68,491129,272977,273046,286680,328990,282894,229538,219174,1893299,1.81582676587269,0.325183713718752,0.00691,1.653,0.259403823696099,6.3723039099707,0.144180607500453,0.144217051823299,0.151418238746231,0.173765474972522,0.149418554597029,0.121237057643827,0.11576301471664,"1980"
"1393","SWE",1981,1.636,483836,282665,271046,283119,321992,301243,234431,215786,1910282,1.77295917566098,0.316765273399425,0.0068,1.6438,0.253279882237282,6.49005355451021,0.147970299673033,0.141887951621802,0.148207960918859,0.168557312480566,0.157695565366789,0.122720624494185,0.112960285444767,"1980"
"1394","SWE",1982,1.627,478764,290466,269112,281607,311869,317494,240043,215541,1926132,1.73993682675954,0.308118031370643,0.00675,1.6402,0.248562403822791,6.59874532420984,0.150802748721271,0.13971628112715,0.146203375469594,0.161914655901049,0.164835016499388,0.124624376730151,0.111903545551395,"1980"
"1395","SWE",1983,1.614,475018,296313,267738,280172,302837,326804,250960,216429,1941253,1.7128761681244,0.300326129566831,0.00696,1.643,0.244696595446343,6.71443751394684,0.152640073189842,0.137920198964277,0.144325340385823,0.156000789181008,0.168346938807049,0.129277327581722,0.111489331890279,"1980"
"1396","SWE",1984,1.658,473365,296306,270061,277100,294272,330123,265284,221399,1954545,1.69530760355991,0.292329928448821,0.00644,1.643,0.242186800508558,6.78401959375957,0.151598453860106,0.138170776318785,0.141772125993518,0.150557802455303,0.168900178813995,0.135726729238774,0.113273933319519,"1980"
"1397","SWE",1985,1.74,471501,288424,278335,276039,286410,327540,281400,227795,1965943,1.67884165512428,0.286096290685946,0.00689,1.655,0.239834522160612,6.90059122886272,0.146710255587268,0.141578367226313,0.140410479856232,0.145685810829714,0.166607068465362,0.143137415479493,0.115870602555618,"1980"
"1398","SWE",1986,1.8,473514,282148,287294,273608,282881,320590,299765,232845,1979131,1.6747744338298,0.28117845660545,0.00602,1.6878,0.239253490547114,7.0544425334837,0.142561558583035,0.14516168965066,0.138246533453319,0.142931923152131,0.161985234933918,0.15146294004793,0.117650120179008,"1980"
"1399","SWE",1987,1.844,482438,278028,295720,272133,282082,310881,316165,238456,1993465,1.69406836839373,0.278015917008826,0.00618,1.7312,0.242009766913389,7.15343030192481,0.139469717301282,0.148344716360709,0.13651255477272,0.141503362236106,0.155950066843411,0.158600727878342,0.11961885460743,"1980"
"1400","SWE",1988,1.967,495227,274310,302329,272366,281805,302538,325788,249416,2008552,1.72591448964229,0.275905727110874,0.00599,1.8018,0.246559212806041,7.30777803633485,0.136571022308608,0.150520872748129,0.13560316088406,0.140302566226814,0.15062492780869,0.162200430957227,0.124177019066472,"1980"
"1401","SWE",1989,2.02,516289,273410,303640,276833,280715,295003,329736,263892,2023229,1.78626492601678,0.275573353288234,0.00585,1.8742,0.255180703716683,7.34459922988869,0.135135469094205,0.150076931479333,0.136827319102286,0.138746034185947,0.145808012834929,0.162975125405972,0.130431107897327,"1980"
"1402","SWE",1990,2.14,539767,276583,297937,287767,281764,288806,327770,280393,2041020,1.85121605863735,0.279042341574311,0.00612,1.9542,0.264459436948193,7.3894129948663,0.13551214588784,0.145974561738738,0.14099175902245,0.138050582551861,0.141500818218342,0.160591272990955,0.137378859589813,"1990"
"1403","SWE",1991,2.113,565965,274946,293166,298621,281117,286716,321718,298902,2055186,1.92768683710379,0.282085417086337,0.00611,2.0168,0.275383833871971,7.32359620259203,0.133781565269518,0.142646942904438,0.145301203881303,0.136784213205034,0.139508540832801,0.156539602741552,0.145437931165354,"1990"
"1404","SWE",1992,2.077,586698,268568,289143,307833,280691,286874,312367,315397,2060873,1.99278946349435,0.285570241349176,0.00531,2.0634,0.284684209070622,7.24803109640735,0.130317588711192,0.140301221860833,0.149370194087651,0.136200047261525,0.139200232134634,0.151570232615013,0.153040483329152,"1990"
"1405","SWE",1993,1.982,603584,261346,285209,314388,281290,286923,304108,324946,2058210,2.05279733360541,0.289415560122631,0.00474,2.0664,0.293256761943631,7.04638483458806,0.126977324957123,0.138571379985521,0.152748261839171,0.13666729828346,0.139404142434445,0.147753630581913,0.157877961918366,"1990"
"1406","SWE",1994,1.883,608613,254512,284179,315993,286487,286420,297121,328897,2053609,2.07453853192112,0.293376197708522,0.00433,2.039,0.296362647417303,6.88008430809069,0.123934010807315,0.138380285633731,0.153872036984645,0.139504160723877,0.139471535233825,0.144682361637488,0.160155608979119,"1990"
"1407","SWE",1995,1.731,605711,249739,287190,310263,297868,288106,291498,327197,2051861,2.06640557035784,0.296380212889665,0.00397,1.9572,0.295200795765405,6.6300634282686,0.121713410411329,0.139965621452915,0.151210535216567,0.145169677673098,0.140412045455321,0.142065178879076,0.159463530911694,"1990"
"1408","SWE",1996,1.6,582319,247029,284543,303565,306599,286607,289071,321146,2038560,1.99956488894121,0.299311278549564,0.00379,1.8546,0.285652126991602,6.49251248199011,0.121178184600895,0.139580390079272,0.148911486539518,0.150399792010046,0.140592869476493,0.141801565811161,0.157535711482615,"1990"
"1409","SWE",1997,1.528,551490,245624,277341,298277,314371,285248,289080,311791,2021732,1.90946673446332,0.303031262303807,0.00353,1.7448,0.272780962066189,6.39634081053147,0.121491869347668,0.137179903172132,0.147535380554891,0.155495881748916,0.141090906213089,0.142986310747419,0.154219748215886,"1990"
"1410","SWE",1998,1.517,518532,245139,269193,293500,319925,285361,288989,303708,2005815,1.80960058629535,0.305823318700877,0.00351,1.6518,0.258514369470764,6.38958678924348,0.122214162323046,0.134206295196716,0.14632456133791,0.159498757362967,0.142266859107146,0.14407560019244,0.151413764479775,"1990"
"1411","SWE",1999,1.512,491356,245632,261354,291090,320465,289442,287670,296446,1992099,1.7265668021519,0.306990265042049,0.00333,1.5776,0.246652400307414,6.39604560115273,0.123303108931835,0.131195286981219,0.146122255972218,0.16086800906983,0.145294987849499,0.144405473824343,0.148810877371054,"1990"
"1412","SWE",2000,1.559,468716,245595,255245,292534,312809,298675,287831,290176,1982865,1.65468249225237,0.30528704677323,0.00344,1.5432,0.23638321317891,6.52838236373412,0.123858659061509,0.12872535447446,0.147530971599176,0.157756075174054,0.150628005436578,0.145159151026419,0.146341783227804,"2000"
"1413","SWE",2001,1.58,457850,247144,253477,290908,307225,308090,286872,288137,1981853,1.61714819413952,0.301804927005182,0.00365,1.5392,0.231021170591361,6.66259285268101,0.124703497181678,0.12789899149937,0.146785861514451,0.15501906549073,0.155455525712553,0.144749383531473,0.145387675069745,"2000"
"1414","SWE",2002,1.665,455767,251908,253257,285406,303551,317223,286409,288618,1986372,1.60612866069397,0.296498843116999,0.00332,1.5666,0.22944695152771,6.8277220053229,0.126818138797768,0.127497266373066,0.143682049485192,0.152816793631807,0.15969969371296,0.144186990150888,0.145299067848318,"2000"
"1415","SWE",2003,1.731,462499,258740,253797,279258,300388,323976,287385,289253,1992797,1.6245974878525,0.290870570359148,0.00314,1.6094,0.2320853554075,6.93451767852471,0.129837610152966,0.127357176872506,0.140133691489901,0.150736878869248,0.16257350849083,0.144211879082516,0.145149255042034,"2000"
"1416","SWE",2004,1.771,472886,268883,254923,272990,299382,325320,292052,288398,2001948,1.65349050025275,0.285907526069608,0.00312,1.6612,0.236212928607536,7.03263792457379,0.13431068139632,0.127337473301005,0.136362183233531,0.149545342836078,0.162501723321485,0.145883909072563,0.144058686839019,"2000"
"1417","SWE",2005,1.787,485558,279492,255729,268046,301389,318405,301724,288858,2013643,1.68793872598072,0.282788458530137,0.00242,1.7068,0.241134103711532,7.07821902306213,0.138799181384188,0.126998181902154,0.133114956325426,0.149673502204711,0.158123858101958,0.149839867344907,0.143450452736657,"2000"
"1418","SWE",2006,1.869,496345,291297,257780,267019,299956,312925,311210,288076,2028263,1.71300023714873,0.279537219778697,0.00285,1.7646,0.244714319592676,7.21085714533238,0.143618948824684,0.127093971541166,0.131649100732992,0.147888119045706,0.154282260239427,0.153436709144721,0.142030890471305,"2000"
"1419","SWE",2007,1.892,512583,301545,264080,268425,295526,310138,320875,288040,2048629,1.75145475339849,0.275282152112462,0.0025,1.81,0.25020782191407,7.23398647633652,0.147193562133505,0.128905721826646,0.131026652458791,0.144255499653671,0.151388074658711,0.156629140757062,0.140601348511614,"2000"
"1420","SWE",2008,1.917,525305,309280,272155,270908,290615,307985,328097,289554,2068594,1.77760111457347,0.271451526979195,0.0025,1.8472,0.253943016367639,7.27407284682232,0.149512180737254,0.131565208059194,0.130962383145267,0.140489143833928,0.148886151656632,0.158608697501781,0.139976235065943,"2000"
"1421","SWE",2009,1.937,536982,311677,283529,274567,286613,308321,330256,294956,2089919,1.79857401172007,0.268517583695827,0.0025,1.8804,0.256939144531439,7.31846446920008,0.149133531012446,0.135665066445159,0.131376861974076,0.137140721721751,0.147527727151148,0.158023349230281,0.141132742465139,"2000"
"1422","SWE",2010,1.987,548222,310522,295948,278479,283926,312257,325130,305370,2111632,1.81734033202755,0.266336653356267,0.00257,1.9204,0.259620047432507,7.39696344327663,0.147053085007236,0.140151314244149,0.131878565962251,0.134458087394016,0.147874724383794,0.1539709570607,0.144613265947855,"2010"
"1423","SWE",2011,1.9,561788,300431,309015,282699,284477,311898,320639,315514,2124673,1.85088058256494,0.266947431440038,0.00206,1.9266,0.264411511794992,7.28636959458016,0.141401053244429,0.145441204364154,0.1330552983918,0.133892133048238,0.146798119051732,0.150912163895338,0.148500028004309,"2010"
"1424","SWE",2012,1.905,567369,287608,317973,289214,286071,307835,318120,325177,2131998,1.8628455561403,0.269833742808389,0.00259,1.9292,0.266120793734328,7.24933956842901,0.134900689400271,0.149143198070542,0.135653973408981,0.134179769399408,0.144388034135116,0.149212147478562,0.152522188107118,"2010"
"1425","SWE",2013,1.888,573583,273837,325579,297206,289250,303087,316197,332451,2137607,1.87830644267164,0.274351646490679,0.00268,1.9234,0.268329491810235,7.16805293009033,0.128104464478269,0.152310036409873,0.139036782720116,0.135314863770562,0.141787990028102,0.147921016351462,0.155524846241615,"2010"
"1426","SWE",2014,1.88,579019,262834,327952,308494,293034,299027,316510,334920,2142771,1.89153810649855,0.280724351785608,0.00218,1.912,0.270219729499793,7.07572316625188,0.122660797630731,0.153050419293522,0.143969654246767,0.136754697538841,0.139551543305374,0.147710604632973,0.156302283351791,"2010"
"1427","CHE",1932,1.943,327198,175682,192427,185514,174756,152879,137800,127579,1146637,1.99748133018558,0.314197082424516,0.05072,NA,0.285354475740797,NA,0.153215010504632,0.167818586004115,0.161789650953179,0.152407431471337,0.133328158780852,0.120177527848831,0.111263634437054,"1930"
"1428","CHE",1933,1.894,326097,168298,191815,186108,177937,155786,139587,128598,1148129,1.98817293178728,0.317076739634658,0.04713,NA,0.28402470454104,NA,0.146584573684664,0.167067463673507,0.162096767871903,0.154979971762755,0.135686843551552,0.121577801797533,0.112006577658085,"1930"
"1429","CHE",1934,1.875,325031,162145,189356,188384,179818,159362,142581,130324,1151970,1.97506619095983,0.319628115315503,0.0454,NA,0.282152312994262,NA,0.1407545335382,0.164375808397788,0.16353203642456,0.156096078890943,0.138338672014028,0.123771452381572,0.113131418352908,"1930"
"1430","CHE",1935,1.843,324154,157271,186664,189480,181089,163654,145135,131933,1155226,1.96418536286406,0.320776194441607,0.04729,NA,0.28059790898058,NA,0.136138729564605,0.16158223585688,0.164019854123782,0.156756340317825,0.141664055345015,0.125633425840485,0.114205358951409,"1930"
"1431","CHE",1936,1.803,320556,160675,179881,190021,182431,167831,148491,132869,1162199,1.93072959105971,0.320471795277745,0.04584,1.8716,0.275818513008529,6.78562138409514,0.138250850327698,0.154776419528841,0.163501259250782,0.156970536026963,0.144408143527916,0.12776727565589,0.11432551568191,"1930"
"1432","CHE",1937,1.737,317460,165602,173333,188876,182922,172414,150798,135013,1168958,1.90102638418147,0.318059331472987,0.04551,1.8304,0.27157519774021,6.73993801801802,0.141666338739287,0.148279921092118,0.161576378278775,0.156482953194212,0.147493750844769,0.129002068508877,0.115498589341961,"1930"
"1433","CHE",1938,1.78,311862,168904,166401,188354,183397,175832,153880,137133,1173901,1.85964063409095,0.316680026680274,0.04285,1.8076,0.265662947727279,6.80411030391648,0.143882661314711,0.14175045425466,0.1604513498157,0.156228676864574,0.14978435149131,0.131084307790861,0.116818198468184,"1930"
"1434","CHE",1939,1.793,308836,171836,160644,186168,185421,177590,157185,140081,1178925,1.83374854210404,0.315193078440104,0.0423,1.7912,0.261964077443434,6.83757871491665,0.145756515469602,0.136263121063681,0.157913353266747,0.157279725173357,0.150637233072502,0.133329092181436,0.118820959772674,"1930"
"1435","CHE",1940,1.816,306199,174306,156058,183698,186312,178915,161393,142712,1183394,1.81122517099123,0.312668477278066,0.04597,1.7858,0.258746452998748,6.90173712259021,0.147293293695929,0.13187323917478,0.155229788219308,0.157438689058758,0.151188023599917,0.136381458753382,0.120595507497925,"1940"
